"Author","MinRating","MaxRating","MedRating","AvgRating"
"WTF_Plagueis_and_Sidious_2022",48,48,48,48
"WTF_Thrawn_Ascendancy_2020 (WTFStarWarsThrawn2018)",41,146,115,99.1666666666667
"WTF_Thrawn_and_Co_2019 (WTFStarWarsThrawn2018)",108,176,142,142
"WaSuYuGin",51,51,51,51
"WaffleBunny13",865,865,865,865
"WaffleChocobo",94,281,187.5,187.5
"Wafleman",8,8,8,8
"Waifu_ckYou",678,678,678,678
"WaitForTheSnitch",810,2028,1319,1365.38888888889
"WaitingForMy",586,586,586,586
"Wakala",68,68,68,68
"Waldo",466,466,466,466
"WalkAwayTall",105,105,105,105
"Walker_August",1738,1738,1738,1738
"Walpger",6359,12783,9159,9433.66666666667
"Walter_K",50,50,50,50
"Walutahanga",265,1922,508,878.8
"WanderingAlice",610,2454,1532,1532
"WanderingRogue",51,51,51,51
"WannaBeAuthor",217,217,217,217
"WannabeMarySue",291,2335,1313,1313
"WantonWhale",59,210,149,141.75
"War_Disnei",355,355,355,355
"WargamingSuperNoob",3276,3276,3276,3276
"WarmheartedSlut",93,499,296,296
"WarnerHedgehog",62,62,62,62
"Warped_Nacelle",68,68,68,68
"WarrenJames",85,194,139.5,139.5
"Warriorsqueen",376,2044,1210,1210
"Warriortheninja",18,18,18,18
"WasJustAReader",249,291,270,270
"WastedAndReady",126,3353,1739.5,1739.5
"WatchTheAntagonist",2469,2469,2469,2469
"WaterFowl",500,500,500,500
"WaterRose3",1119,1119,1119,1119
"Water_Slime (Fire_Slime)",65,65,65,65
"Watercolor_Mudhorn",8,198,103,103
"WaterlilyRose",894,6377,2285,2701.71428571429
"Wayfinder_Rinku",688,688,688,688
"WaywardSon98",18,18,18,18
"Wayward_Wren",228,1948,514,694.25
"WeFellToTheDarkSideLongAgo (falconlord5)",38,141,89.5,89.5
"WeSaveWhoWeCanSaveToday",58,58,58,58
"WeWillRockYou",205,205,205,205
"Webtrinsic",327,10538,1801,2127.60869565217
"Weddersins",221,5286,762,1239.44444444444
"WednesdaysDaughter",4534,9679,7106.5,7106.5
"WeeBeeBooks (BookofBeesSneeze)",156,156,156,156
"Wei (wei_jiangling)",283,283,283,283
"Weikwriter",49,172,110.5,110.5
"WeirdBlanche",100,100,100,100
"WeirdShippings",74,74,74,74
"WelcomeToTheBadlands (orphan_account)",833,833,833,833
"Welzes",178,178,178,178
"Wendymypooh",68,213,100,118.5
"Wenli",972,1064,1018,1018
"Wensdy",827,827,827,827
"WerewolvesAreReal",852,852,852,852
"WesternWitch",890,890,890,890
"Wetty_Tamm",535,535,535,535
"Whaleoilbeefhooxed",772,772,772,772
"Whalien_stote",115,1101,608,608
"What_Ansketil_Did_Next",42,81,61.5,61.5
"Whatever21ism",289,289,289,289
"WhatisWithin",270,7327,441,2494.42857142857
"Whatsup121",99,99,99,99
"Whatthenshallwesay",199,1336,767.5,767.5
"Whatupwippersnappers",402,6218,937,2519
"Wheeljacks_rear_bumper",40,40,40,40
"Wheeze_Wizard",523,560,541.5,541.5
"Whenhopediesyoung",121,638,159,306
"WhereTheFunEnds",112,201,156.5,156.5
"Whereeverwhenever",113,113,113,113
"Wheresarizona",821,1627,979,1142.33333333333
"WhereverMySITakesMe",76,543,294.5,302
"WhimsicalRealist",325,325,325,325
"Whimsicalbubbles",70,70,70,70
"WhiskeyJack9105",117,117,117,117
"WhisperOfWarmth",330,5813,1275,1564.68571428571
"WhisperToMeSoftly",736,736,736,736
"WhisperingDarkness",11877,11877,11877,11877
"WhisperingStream",45,45,45,45
"White0_creamy_0Sexy",98,314,102,171.333333333333
"WhiteMizerable",378,484,431,431
"WhiteMoose",1441,1441,1441,1441
"WhitePhoenix81",306,306,306,306
"WhiteRoseRed",35,318,143,159.222222222222
"WhiteRose_Is_My_Life",1094,1094,1094,1094
"WhiteWitchDark",321,1407,603,777
"White_Rainbow",188,5444,803,1218.73333333333
"White_Tape_01",483,483,483,483
"White_Winter",700,700,700,700
"White_Wolf",162,162,162,162
"Whitefox",50273,50273,50273,50273
"Who Shot AR (akerwis)",496,496,496,496
"Who-Talks-First (Sarasaturday13)",20,20,20,20
"WhoBarkerDwarfer2",15,166,65,70.7894736842105
"WhoCaresAboutANameAnyway",1653,1653,1653,1653
"WhoWroteThis",1870,3165,2517.5,2517.5
"Whoisthatalex",2073,2073,2073,2073
"WhovianCat128",4300,4300,4300,4300
"Whovian_Princess",808,838,823,823
"Whovians_united",1635,1635,1635,1635
"WhumpTown",1294,6049,2100,3147.66666666667
"WhyAllowThis",583,583,583,583
"WhyRuntotheTARDIS",141,141,141,141
"Why_am_i_still_here",408,408,408,408
"WibWoby",1206,1206,1206,1206
"Wibzen",66,2818,1313,1182.125
"Wiccy",62,426,297,279.8
"WickedScribbles",375,375,375,375
"WidowBites",394,394,394,394
"Wiggles91",64,500,282,282
"Wikluk",390,2606,1371,1366.5
"WildChildALR",1231,2374,1298,1634.33333333333
"WildHoneyProse",415,2707,879,1168.94117647059
"WildKitte",479,479,479,479
"WildTangerines",930,930,930,930
"Wild_Karrde",593,593,593,593
"WildandWhirling",84,84,84,84
"WildcatPacer",561,746,653.5,653.5
"Wilde_world",285,680,482.5,482.5
"Wildehack (tyleet)",784,1664,1247.5,1235.75
"WiliQueen",423,5075,956.5,1852.75
"WillDreamer",3,3,3,3
"William_Sipewalker",266,2478,686.5,883.5
"Willofhounds",33,155,56,72.6666666666667
"WillowWorksWithWords71",240,2290,944.5,1119.66666666667
"Willow_SK",22,747,82,148.392857142857
"Willowanderer",152,152,152,152
"Willshebemina",252,943,597.5,597.5
"Wilson66",412,998,677,695.666666666667
"WilwyWaylan",65,1283,532,603
"WinchesterBurger",287,5428,1695,2154.14285714286
"WindChimeGhost",95,95,95,95
"WindMeister8",2094,2094,2094,2094
"Windburn",575,575,575,575
"Windona",567,969,619,718.333333333333
"Windshade",839,839,839,839
"Windwyrm",121,169,145,145
"WindyShadows",33,33,33,33
"Wing",835,3021,1928,1928
"Wingd_Knight",152,1053,602.5,602.5
"WinglessOne",481,516,498.5,498.5
"WingletBlackbird",158,2934,534,638.411764705882
"WingsOfLibra",99,99,99,99
"WingsandRings",347,4912,2629.5,2629.5
"WingsofaBird",129,1247,688,688
"Winter22",1028,1028,1028,1028
"WinterComet",333,914,599,608.2
"WinterDeath",291,291,291,291
"WinterExplorer",970,970,970,970
"WinterEyes",223,223,223,223
"WinterFrost250",408,408,408,408
"WinterHalcyon",437,437,437,437
"WinterMoonlight",26210,26210,26210,26210
"WinterRain232",1532,1532,1532,1532
"WinterSolsticeWeddings",9629,9629,9629,9629
"WinterSwallow",38,1034,536,536
"WinterXAssassin",1008,1966,1495,1538.57142857143
"Winterlyn_Dow",257,257,257,257
"Winterne",453,453,453,453
"WintersLoneWolf",143,2408,694,808.208333333333
"Winters_solstice",1640,2607,2374,2207
"Winters_stars21",294,1340,817,817
"WinterxSteven",641,641,641,641
"Wired_Prophet",725,725,725,725
"Wirewolf",60,60,60,60
"WiseOwl18",1001,2819,1221.5,1565.75
"Wisedo",38,312,83,125.181818181818
"WishIWasAGrayson",102,102,102,102
"WishUponADragon",127,434,233,264.666666666667
"Wish_ika",96,338,217,217
"Wishful55",14,80,49,48
"Wishfulthinking1979",173,34052,1061.5,3072.17105263158
"Wishuponaduck",201,201,201,201
"Wisky0913",4,4,4,4
"Wistful_Wild",106,106,106,106
"WitchGlitch",67,1016,212,431.666666666667
"WitchoftheEndorWilds",593,593,593,593
"Witchy1ness",123,564,395,369.25
"WithALoveMoreThanLove",100,100,100,100
"Withercrown",169,2746,798.5,1128
"Without_Inquiry",929,929,929,929
"Witless_Clown",1398,1398,1398,1398
"Witty_Whit",3976,10482,5559,6672.33333333333
"Wixiany",136,2062,486,665.136363636364
"WizardOfTrees",473,473,473,473
"Wizard_Amulang",478,1325,796.5,849
"Wizardkid",107,975,541,541
"WiziTheKid",27,27,27,27
"Wo0ga",548,548,548,548
"Woahsos (orphan_account)",1595,1595,1595,1595
"WobblyCat",338,434,386,386
"Woehubbub",227,227,227,227
"Wolf55cold15",69,778,160,214.75
"WolfMarauder",137,41567,1809,9260.2
"WolfWagon",208,409,272,296.333333333333
"Wolf_Of_The_Glade",169,169,169,169
"Wolf_of_Lilacs",587,785,686,686
"WolfaMoon",67,1805,947,906.272727272727
"Wolfcry22",407,4923,1775,1956.8
"Wolffe4648",49,49,49,49
"WolffeSpider",2895,2895,2895,2895
"Wolfling",820,820,820,820
"Wolfpack_Padawan",267,267,267,267
"Wolfram_Rivera",2,92,13.5,18.6363636363636
"Wolfsonic",2595,2595,2595,2595
"Wolfy22",537,537,537,537
"Wolfy_luv",216,706,383,443
"Wolviecat",44,603,98,157.8
"WomanOf1000Faces",334,334,334,334
"Wonder_xoxo",32,345,84.5,99.5
"Wonderlandleighleigh",1513,1513,1513,1513
"WoodElfJedi (TheSunshineDragon)",161,161,161,161
"WoodlandGoddess1",337,905,535.5,575.666666666667
"Wookiee_Writes",62,62,62,62
"WoozySloth",6,6,6,6
"WordDealer",1537,1537,1537,1537
"Word_bender",830,830,830,830
"Wordcrazyprincess",238,238,238,238
"Wordstreamer",47,829,400.5,419.25
"Wordsyoucantaste",537,537,537,537
"WorkingChemistry",3113,3113,3113,3113
"Worlddumination",1804,1804,1804,1804
"WormholesandPegasus",455,455,455,455
"WotanAnubis",279,1613,946,946
"Wownomore",165,165,165,165
"Woww_Thankss",1408,4062,2735,2735
"Wr1t3myWr0ngs",295,3864,3189,2573.8
"WraithFourteen",125,125,125,125
"WrathoftheStag",107,352,229.5,229.5
"WrenRaven",357,1176,770.5,768.5
"Wrenvibes",322,322,322,322
"WretiaBlue",318,318,318,318
"Wrikou",303,303,303,303
"WritLarge",67,1220,732,687.75
"WriteItSmall (scribblemyname)",78,78,78,78
"WriteWolf",142,142,142,142
"Write_To_You",476,6719,3597.5,3597.5
"Writegirl",2210,2210,2210,2210
"WriterCelsObiwanshusband",56,223,139.5,139.5
"WriterCookies (LewdCookies)",78,78,78,78
"WriterMarkWooden",7,7,7,7
"WriterOfManyFandoms",641,3332,927.5,1278.25
"WriterSine",25,25,25,25
"WriterToa",180,180,180,180
"Writer_Patriot",304,678,491,491
"Writer_from_Shadows",309,309,309,309
"Writerofthelorde",498,2638,904.5,1250.5
"Writers_Block",779,779,779,779
"Writers_Blogck",4695,4695,4695,4695
"WritestuffLee",362,402,382,382
"WritinRedhead",243,243,243,243
"WritingDump",139,3673,289,1367
"WritingOctopus",320,320,320,320
"WritingOnTheWall",184,595,389.5,389.5
"WritingRenegade",3906,3906,3906,3906
"Writing_Doodle",360,3126,1743,1743
"Writings_of_a_Hufflepuff",137,2118,976,892.466666666667
"Writingstoriesinmyhead",60,149,104.5,104.5
"Writingwife83",164,1013,521.5,498.071428571429
"WrittenUnderTheBridge",696,1067,881.5,881.5
"Wrockstargirl",743,743,743,743
"Wundersmidget",48,681,206.5,265
"Wut_is_happning",1,1,1,1
"WwwsBryce",410,410,410,410
"Wxlves",1347,1347,1347,1347
"WynCatastrophe",343,1652,846,947
"Wyndewalker",618,618,618,618
"Wynnsa",386,2647,1516.5,1516.5
"XEOHE",518,518,518,518
"XJaneShepardX",249,249,249,249
"XSpotX",607,607,607,607
"XWingKC",375,375,375,375
"XWings_and_History",57,203,113.5,121.75
"X_Gon_Give_It",3050,3050,3050,3050
"Xacharus",188,188,188,188
"Xairathan",722,722,722,722
"Xakanadushak",1093,1093,1093,1093
"Xalia_Winter",626,626,626,626
"Xaliacx",3201,3709,3455,3455
"Xanisis",603,5304,2953.5,2953.5
"XarisEirene",1273,1273,1273,1273
"Xavirne",8779,8779,8779,8779
"Xenadd",410,691,657,586
"XenomorphLiebe",333,1478,905.5,905.5
"Xenomorphic",120,184,152,152
"Xeophyte",795,795,795,795
"Xiao_Shan",740,740,740,740
"Xie_Ice",3,7,5,5
"Xopredilectionxo",336,336,336,336
"Xperine",266,6621,794,2560.33333333333
"Xqueenie",552,552,552,552
"Xrakamos",53,94,73.5,73.5
"XtinaJones91",1776,1776,1776,1776
"XueYangsLeftPinky",394,984,540,639.333333333333
"XxPurpleStars3xx",749,749,749,749
"XyaLovegood",90,1736,809,867
"Xygenscenic",5169,5169,5169,5169
"Xyletic",300,300,300,300
"Y3mB3bbleG3m68",3314,3314,3314,3314
"YANN7114",91,91,91,91
"YaddleLives",2148,2148,2148,2148
"Yaelingatthewind",275,1424,849.5,849.5
"Yamane",167,167,167,167
"YamiSnuffles",345,345,345,345
"YamiXenara",1051,1051,1051,1051
"YaoYaoSha",146,147,146.5,146.5
"YarnSpinner",430,430,430,430
"Yarnforbrains",234,234,234,234
"Yatenari (SeKaYa)",1014,1014,1014,1014
"Yatzstar",575,15041,7968,7458.78947368421
"YavannaNorrey3",22,22,22,22
"Yavemiel",882,1627,1254.5,1254.5
"YeeeCawww",271,913,592,592
"YeetYeeters0n217",32,32,32,32
"Yeeter_Parker",1038,3661,2349.5,2349.5
"Yeetly",34,34,34,34
"Yellow14",2,30,16,16
"YellowWandSaber",1383,1863,1647,1631
"YellowWomanontheBrink",133,133,133,133
"Yellowbtch",36,36,36,36
"Yellowisharo",16,4214,629.5,1208.52173913043
"Yellowneck",94,218,208,173.333333333333
"Yelpe",143,143,143,143
"Yemi Hikari (Yemi_Hikari)",26,131,78.5,78.5
"Yenneffer",197,1304,707,727.777777777778
"Yes_it_Really_is_Feeney",106,4673,1059,1445
"YesraMorningstar",1809,1809,1809,1809
"Yevynaea",5850,8240,7045,7045
"Yidenia",10618,10618,10618,10618
"Yikes_Existence",21,21,21,21
"Ylevihs",832,3363,1661,1952
"Ymile",1214,1214,1214,1214
"YoGurlReese",3169,3169,3169,3169
"Yolandarose121180",726,726,726,726
"Yolowritter",176,176,176,176
"Yomz",1333,1333,1333,1333
"Yondita",89,89,89,89
"Yoshi_Boy16",20,20,20,20
"Yoshishisha",90,1031,939,686.666666666667
"You did not see me here (Hollowed_Ground)",3283,3283,3283,3283
"YouHaveNoPowerOverMe",106,106,106,106
"YoukaiLuvr",219,1549,786.5,788.166666666667
"Youknowit",329,329,329,329
"Young_Professor",110,9528,452,1101.26315789474
"YoungestThunderbird",292,31043,10794,10382.7
"Younglingslayer_501",168,252,170,196.666666666667
"Your1destiny",196,196,196,196
"YourBones",740,1933,1336.5,1336.5
"YourHumbleHost",142,142,142,142
"YourLocalGnome",135,329,180,214.666666666667
"Your_local_cryptid13",578,578,578,578
"Yourcoolspaceaunt",1564,1564,1564,1564
"YoursTrulyDanni",2034,2034,2034,2034
"Yozhik",86,844,179,222.117647058824
"Yruzadnal",382,954,848,728
"Ysabetwordsmith",538,538,538,538
"Yubsie",57,1395,272,368.642857142857
"YukiDWinters",906,906,906,906
"YukiOni",505,505,505,505
"YukiPri",9980,9980,9980,9980
"Yukiro",135,135,135,135
"Yulaty",47,512,141.5,166
"YuliaCho",2,45,8,16.8
"YulianaHenderson",290,599,375,421.333333333333
"Yulicia",768,768,768,768
"YumKiwiDelicious",1778,11534,5681,6331
"YumeNoTsuzuki (Yumejin)",262,262,262,262
"YunaRey",6089,6089,6089,6089
"Yunami_Udon",472,1074,773,773
"Yuneyn",1111,1111,1111,1111
"Yuri_Onna",113,3896,344,1451
"Yuzuchan",441,441,441,441
"YvnWilde",586,586,586,586
"YvonneSilver",221,313,267,267
"ZATONEGUYHANS",1152,1152,1152,1152
"Zabbers",76,76,76,76
"Zabeta",287,287,287,287
"ZaeraDee",697,830,763.5,763.5
"Zalija",248,248,248,248
"Zams_Scribbles",597,2738,1175,1450.5
"ZanaZoola14",61,10847,1215,1781.24418604651
"Zannolin",896,896,896,896
"Zany_Frog",1579,1579,1579,1579
"Zany_the_Nerd",634,22987,16245,13288.6666666667
"ZapTrapp",144,144,144,144
"Zarius",159,1144,399,583.2
"Zarra_Rous",322,15949,524,2243.61538461538
"Zarz",1127,1127,1127,1127
"ZeGabz",2274,5066,4160,3915
"Zeaffy",288,288,288,288
"Zearay",790,790,790,790
"Zebra_Strike357",109,109,109,109
"Zeitgeist_trooper",83,186,134.5,134.5
"ZeldaRose579",85,1211,648,648
"ZellaSunshine",107,404,255.5,255.5
"Zendayacs",130,638,190,306
"Zendelai",1258,1258,1258,1258
"Zenna_Crell47",412,412,412,412
"Zenoibia",185,185,185,185
"Zenwriterzero",8,8,8,8
"Zenxara",249,392,320.5,320.5
"ZephyrLegend",56,265,153,156.75
"Zephyroh",606,2777,1691.5,1691.5
"Zibomotua",2103,3407,2755,2755
"Zigext",589,589,589,589
"Zinga763",2075,8714,4057,4458.6
"Zinoviev",214,214,214,214
"Zirakinbar",1360,6153,3245,3500.75
"Zoa",435,435,435,435
"ZodiacShoGun",370,370,370,370
"Zodiac_Rolex",77,77,77,77
"Zodiyak",206,206,206,206
"Zoe_Dameron",1128,3031,2079.5,2079.5
"ZoinksSc00b",547,2373,1929,1616.33333333333
"ZoisiteMoon",647,647,647,647
"Zolotilda",31,31,31,31
"ZombieCatTookMyPudding",111,617,193,296.2
"Zombieking079",6807,6807,6807,6807
"Zorekryk",385,385,385,385
"Zotinha456",825,825,825,825
"Zrofyre",75,1035,868,659.333333333333
"ZsforSs",85,1405,364.5,485.055555555556
"Zygzy",333,333,333,333
"Zzqueen126",503,503,503,503
"_Melodic_ (Sae)",963,2031,1497,1497
"aHostileRainbow",1694,1694,1694,1694
"aLilperspective_5597",1550,1550,1550,1550
"aMantaRay",41,422,279,255.25
"aWordyBody",514,514,514,514
"a_bird_who_is_like_no_other",99,99,99,99
"a_dyad_in_the_force",1191,1191,1191,1191
"a_little_hope (orphan_account)",273,2824,1388,1426.72727272727
"a_myriad_of_stars",780,780,780,780
"a_pun_or_something",265,646,468,459.666666666667
"a_quiet_thing (singing_at_dawn)",101,117,109,109
"a_reliable_source_of_financial_advice",49,49,49,49
"a_shiny_mess (magpie4shinies)",628,2311,1413,1450.66666666667
"a_sketchy_jedi",510,839,680,676.333333333333
"a_spot_of_rein",557,1408,678,752.333333333333
"a_tinyflower",182,182,182,182
"aaName",204,330,267,267
"aaliona",1542,1542,1542,1542
"aaliyahhigurashireborn",303,1456,1220.5,1050
"aameyalli",482,482,482,482
"aangazonprime",1417,1417,1417,1417
"aaronminyxrd",1520,1520,1520,1520
"aba_daba_do",383,383,383,383
"abbeneyk003",152,152,152,152
"abbysoka (abbadab97)",139,139,139,139
"abc123z",710,13536,2998.5,5060.75
"abeyance",1813,4527,3170,3170
"abi z (azephirin)",2740,2740,2740,2740
"aboutbunnies",2043,2043,2043,2043
"abovetheskies",576,576,576,576
"abp",742,2629,1079.5,1382.5
"absternr",654,654,654,654
"abunchoftookas",97,1739,654,830
"ac2789",8,8,8,8
"academyofbrokenhearts",445,445,445,445
"acalderon",75,75,75,75
"acatalepsy",872,872,872,872
"acatbyanyothername",110,1831,284.5,321.47619047619
"accidental_amanda",902,902,902,902
"accioearlgrey",2337,2337,2337,2337
"acciopudding",200,591,506.5,451
"accretiondisk",559,559,559,559
"acdaniels",159,159,159,159
"ace_din_djarin",148,14765,1826,3601.16666666667
"ace_ofspades",175,175,175,175
"aceosmenok",19,19,19,19
"acer (ForTheLoveOfPortalChopping)",95,95,95,95
"acetheticallyy (judesstfrancis)",730,1572,1202,1176.5
"achilleanobiwan",1539,17185,9172,9298.66666666667
"achrmy",99,1011,661,590.333333333333
"acidcheri",260,260,260,260
"acidtonguejenny",1241,1241,1241,1241
"acolytes",403,403,403,403
"acomplicatedprofession",2557,2557,2557,2557
"aconglish",123,123,123,123
"acoostic",3178,3178,3178,3178
"acroamatica",3115,3115,3115,3115
"acrossthemstars",342,342,342,342
"acrossthestar",732,804,768,768
"acrossthestrs (sunanimoon)",517,3092,1917,1732.2
"actualbabe",472,3272,1872,1872
"actualflower",687,1808,1247.5,1247.5
"actuallylailah",273,273,273,273
"acuddlydragon",40,40,40,40
"acuteneurosis",4575,38376,5965,13160.6
"ad_asterism",161,161,161,161
"adam_42_man",93,93,93,93
"adamsadvocate",691,691,691,691
"adamsnackler",482,482,482,482
"adapawn",342,495,438,425
"addictedtoacertainlifestyle",137,503,320,320
"addieredd",93,93,93,93
"addievader",272,844,607,582.5
"ade_wolf_97",1486,1486,1486,1486
"adeclanfan",413,1626,1019.5,1019.5
"adelcrait",654,2566,1610,1610
"adella_green",447,447,447,447
"adiduck (book_people)",903,7045,3854.5,3802.625
"admiralholdo",879,879,879,879
"adoghurtling",372,526,449,449
"adorabit",52,52,52,52
"adorably_confused_fallen_angel",2717,2717,2717,2717
"adoranion",437,437,437,437
"adorebranstark",2380,2380,2380,2380
"adoredamianos",533,1362,947.5,947.5
"adreamingladyknight",697,697,697,697
"adrearner",770,770,770,770
"adrestia_of_the_long_night",580,14500,3221,3814.72727272727
"adrianrr17",1889,1889,1889,1889
"adventurepants",1219,1219,1219,1219
"adversarya",1783,1783,1783,1783
"aeagle624",279,279,279,279
"aelandair",214,214,214,214
"aelisheva",52,519,103,164
"aemondkinslayerx",11583,11583,11583,11583
"aenaxes",444,682,563,563
"aeryntheofficial",559,2276,974.5,1248.875
"aestethic",373,373,373,373
"aesthetic_gem",512,512,512,512
"aethel",26,26,26,26
"aethel-multivoice (aethel)",123,1283,512,522.833333333333
"aetherbandit",240,240,240,240
"aethershine",501,501,501,501
"aeure",136,410,273,273
"aeure (orphan_account)",48,48,48,48
"aexkylo",253,253,253,253
"afearsomecritter (jsaer)",978,978,978,978
"afictionalpointofview",1508,1508,1508,1508
"afogocado",1017,1017,1017,1017
"afoolserrand78",361,1388,874.5,874.5
"afoundling",150,150,150,150
"afoxesface",611,810,710.5,710.5
"afterglowlita",300,1255,777.5,777.5
"aftran_942",145,145,145,145
"agalaxywithinyou",2241,3333,2787,2787
"agatfulne",362,736,549,549
"ageekofalltrades",1524,1524,1524,1524
"agent_ontario",108,108,108,108
"agentvalentina",1081,1081,1081,1081
"ageofgeek",1180,1180,1180,1180
"ageynora willow (haluny)",34,34,34,34
"aghostatthedoor",260,260,260,260
"agilliandrawings",6,37,11,15.7142857142857
"agirlfromniima",437,773,605,605
"agirlinsomefandoms",1122,2705,1796,1778
"agoldengalaxy",198,5259,985,1637.12
"agrajag",1890,2178,2007,2020.5
"aguntoaknifefight (Lilith_Childe)",111,111,111,111
"ahandsomebabe",1420,1420,1420,1420
"aheadfullofdreams",148,148,148,148
"ahimboswhore",814,814,814,814
"ahoutoranoana",240,240,240,240
"ahsokah",3202,3202,3202,3202
"ahsokasupremacy (iriziaralani)",25008,25008,25008,25008
"ahsokatanos",1181,1181,1181,1181
"ahsokathegray",568,2252,1319.5,1348.08333333333
"ahsoken",235,235,235,235
"ahsokka",526,526,526,526
"ahsoookaa (BiUnicornBrittany)",1099,1099,1099,1099
"aidail",2080,2080,2080,2080
"aiden_ng",330,29330,1083,7956.5
"aika_max",437,437,437,437
"aikisenshi",138,418,217,247.5
"ailcia",283,1068,675.5,675.5
"ailithpenninor",288,288,288,288
"aimarooney",432,568,500,500
"aimee_too",1938,1938,1938,1938
"aimmyarrowshigh",2212,2212,2212,2212
"aionimica",344,1469,863,875.666666666667
"airlia",720,720,720,720
"airsalonpasandpettysquabbles",653,653,653,653
"aislinn_ni_sorar",18,18,18,18
"ajremix",148,411,281,274
"akaparalian",388,6364,4056,3716
"akaxkaxyap",1143,1143,1143,1143
"akazim",1721,1721,1721,1721
"akingnotaprincess",121,629,289.5,320.25
"aklaino89",45,585,315,315
"akosmia",3893,3893,3893,3893
"al3xpdx",56,949,400.5,416.666666666667
"alasercannon (wellexcuuuuuseme)",88,164,126,126
"alayneni",263,390,326.5,326.5
"alba17",30,167,98.5,98.5
"alberteje66",76,120,98,98
"albichu10",22,22,22,22
"alby_mangroves",1144,1144,1144,1144
"alcatrazmeanspelican (singsthetune)",1021,1021,1021,1021
"alchemist17",184,184,184,184
"alcimines",262,262,262,262
"alderaanleia",1730,1730,1730,1730
"aldiara",51,51,51,51
"aldojlc",637,1088,862.5,862.5
"alessie",66,196,131,131
"aletheialoki",2,65,8,11.6470588235294
"alex_tyler",43,225,134,134
"alexandredumas_eatyourheartout (orphan_account)",1979,1979,1979,1979
"alexcat",56,381,336,257.6
"alexi_of_carthanas (orphan_account)",122,590,260,305
"alexissteele",505,505,505,505
"alexjanna91",140555,140555,140555,140555
