Author,Min_Word_count,Max_Word_count,Avg_Word_count,Min_Paragraph_Count,Max_Paragraph_Count,Avg_Paragraph_Count
Tipsy_Kitty,13,13,13.0,1,1,1.0
Tired_of_playing_the_Empath,2187,2187,2187.0,2,2,2.0
Tiresias,1563,1563,1563.0,1,1,1.0
Tiresomewrites,705,705,705.0,1,1,1.0
TisBee,396,396,396.0,1,1,1.0
Tish,1043,367,580.6666666666666,1,1,1.0
Tisha P Moon (tisha_p_moon),1104,3626,1977.0,1,1,1.0
Tishina,794,794,794.0,1,1,1.0
Tizy,15212,15212,15212.0,1,1,1.0
ToTryAgain,2150,2150,2150.0,1,1,1.0
ToWhomItMayConcern,1068,4955,1855.4285714285713,1,3,1.2857142857142858
Toaofwriting,331,977,757.25,1,1,1.0
ToastedBreadJen,1238,1238,1238.0,1,1,1.0
Toastmaster9000,59,59,59.0,1,1,1.0
Toastt,0,0,0.0,1,1,1.0
Toaverse,433,990,691.0,1,1,1.0
Toffino,39998,5133,22565.5,1,14,7.5
Tohje,1639,3911,2775.0,1,1,1.0
Toito,592,592,592.0,1,1,1.0
Tokomi,1349,487,918.0,1,1,1.0
Tokuu,3279,572,1925.5,1,1,1.0
TolkienGirl,120,876,440.1666666666667,1,1,1.0
TolkienScholar23,1201,1201,1201.0,1,1,1.0
Tomatosoupful,1330,59875,25038.0,1,4,5.666666666666667
Tomicaleto,11094,955,4603.75,1,8,3.0
Tomoe_Akatsuki,1055,1152,1103.5,1,1,1.0
Toni,15448,15448,15448.0,10,10,10.0
TonicWithoutStraw,1037,1037,1037.0,1,1,1.0
Tonight_At_Noon,1138,1138,1138.0,1,1,1.0
TonyStarkissist,32203,32203,32203.0,6,6,6.0
Tonythemage,1186,1186,1186.0,1,1,1.0
TooBusyWriting,10809,918,5380.7692307692305,1,5,1.3846153846153846
Too_Tired_For_This_Shit_Its_Just_Fanfic,12,26,19.0,1,1,1.0
Toomanyfandoms_probably,713,713,713.0,1,1,1.0
Toothlessbored,38738,6692,22715.0,1,1,1.0
TopShelfFics,1453,1453,1453.0,1,1,1.0
TorWithoutAnH,722,722,722.0,1,1,1.0
ToriRay,1629,5521,3184.25,1,1,1.0
Torilaa,2029,2029,2029.0,1,1,1.0
Tortellini,133,133,133.0,1,1,1.0
TortoisetheStoryteller,3657,3657,3657.0,1,1,1.0
Toska (toskaache),27407,27407,27407.0,11,11,11.0
Tostermeister,907,907,907.0,1,1,1.0
Toucheholland23,1554,1554,1554.0,2,2,2.0
Tousdesanges,2757,2757,2757.0,2,2,2.0
Tracinyad,1061,972,1491.75,1,3,1.5
TramGirl,653,653,653.0,1,1,1.0
TrampFiction,1854,3061,2457.5,1,2,1.5
TranquilizedDropBear,1549,1549,1549.0,1,1,1.0
Transparentdragon,3144,3144,3144.0,1,1,1.0
TrashProduction,1914,599,1853.2,1,2,1.2
Trash_tzar,871,871,871.0,1,1,1.0
TrashqueenofAngmar91,1997,5319,3639.25,1,1,1.0
TrashySwitch,2669,3296,2982.5,1,1,1.0
Travok,663,663,663.0,2,2,2.0
Treaa,67,67,67.0,1,1,1.0
TreasureHunter,1509,672,18127.0,1,13,5.0
TreeDane45,1238,3852,2229.6666666666665,1,2,1.3333333333333333
TreeOfTime,1444,7526,4239.0,1,2,1.6666666666666667
Treegona,1442,1442,1442.0,1,1,1.0
Treetart,1123,8047,3475.5,1,6,2.25
Treffy_Ot,0,0,0.0,1,1,1.0
TrekFaerie,8,929,468.5,1,1,1.0
Trekkie1103,851,851,851.0,1,1,1.0
Trellyasigma,3960,3960,3960.0,1,1,1.0
Trentatre,0,0,0.0,1,1,1.0
TreyCKenobi110,2133,2566,2349.5,1,2,1.5
Trfapexwolf,4239,4239,4239.0,1,1,1.0
Trickster_God_Gabriel,176,176,176.0,1,1,1.0
TrickyTricky,1,2,1.5,1,1,1.0
Trillian_Astra,786,996,891.0,1,1,1.0
Trillium_Orchid,16194,16194,16194.0,25,25,25.0
Trinity12,195,565,444.5,1,1,1.0
TrinityDay,1189,780,1478.0,1,1,1.0
TrinityStars,1782,4645,2792.6666666666665,1,2,1.3333333333333333
TripCreates,1574,816,1151.1666666666667,1,1,1.0
TripMcNeill,0,748,1092.642857142857,1,3,1.1428571428571428
Triscribe,1008,960,3658.85,1,5,1.65
Trish47,2822,2822,2822.0,1,1,1.0
Trishata96,743,743,743.0,1,1,1.0
Triskaideka,397,397,397.0,1,1,1.0
Triskellion,1104,756,690.0,1,1,1.0
Triss_Hawkeye,1063,1063,1063.0,1,1,1.0
TristenCrone,1437,3358,2397.5,1,1,1.0
Trivialqueen,4850,4850,4850.0,1,1,1.0
TrollObi,585,585,585.0,1,1,1.0
TroubledTribble,540,540,540.0,1,1,1.0
TroutSpots,1132,904,1155.6666666666667,1,1,1.0
TrueRogue,1554,3162,2358.0,1,1,1.0
True_Believer,14844,7293,11068.5,1,4,2.5
TruffleBrownies,478,478,478.0,1,1,1.0
TruthfulWolfhunter,2687,2687,2687.0,1,1,1.0
Trylyna_Rie,29956,29956,29956.0,33,33,33.0
Tsuh,1005,888,832.6666666666666,1,1,1.0
Tsukary,107818,8064,31176.5,1,37,10.75
TsunamiWolf,7164,7357,7260.5,6,7,6.5
TsuzukiSongKitsune78,1302,1302,1302.0,2,2,2.0
TukikBiru,577,577,577.0,1,1,1.0
Tulak_Hord,3149,4705,3660.5,1,1,1.0
Tune33,3957,3957,3957.0,5,5,5.0
TuppingLiberty,3802,3802,3802.0,1,1,1.0
Turmalin,881,881,881.0,1,1,1.0
Turn_of_the_Sonic_Screw,273,817,820.5,1,11,2.0
TurnipUp,1052,1294,1173.0,1,1,1.0
Turnpike,23959,23959,23959.0,9,9,9.0
TurtleTotem,15319,15319,15319.0,9,9,9.0
Turtle_ier,503,503,503.0,1,1,1.0
Turtlephant,30073,30073,30073.0,16,16,16.0
Twackycat,1107,3572,2009.75,1,3,1.5
Twani (Mikka),1032,1032,1032.0,1,1,1.0
TwelvetideMagistra (elizajane),100,100,100.0,1,1,1.0
TwentyFunnyBunnies,1028,988,1157.6666666666667,1,2,1.0952380952380953
TwentyoneTwelve,2514,2514,2514.0,1,1,1.0
Twilek_Mech (feeding_geese),5657,5657,5657.0,1,1,1.0
Twilexis (Twi_lexis),6083,6083,6083.0,3,3,3.0
TwilightDawn97,1703,1703,1703.0,1,1,1.0
TwilightOfHope,1770,6856,14152.375,1,6,2.75
TwilightSheikah,10982,10982,10982.0,9,9,9.0
TwinEnigma,1785,990,1441.5,1,11,2.6666666666666665
TwinTerrors,1064,976,991.8,1,5,1.6
Twinkle_Starlight,1202,3530,2600.75,1,1,1.0
TwinkoftheDink,1637,926,1887.0,1,2,1.125
TwirlsWrites,400,533,466.5,1,1,1.0
TwistedNympho,2082,2082,2082.0,2,2,2.0
Twisted_Mirror,1159,5450,2778.3333333333335,1,2,1.6666666666666667
Twitchstoleyourbagel,575,583,579.0,1,1,1.0
TwoGuysSittingInAHotTub,4426,4426,4426.0,5,5,5.0
TwoHornpipes,4621,4621,4621.0,1,1,1.0
TwoMenAndAGuava,1002,1065,1033.5,1,3,2.0
TwoMindlessPorgs,2354,2354,2354.0,1,1,1.0
TyForestWrites3,1017,1017,1017.0,2,2,2.0
TyGuy,2087,2087,2087.0,1,1,1.0
Tydomin (jedi_knights_at_bel_canto_bights),1623,828,1225.5,1,1,1.0
TygraSol,156,156,156.0,1,1,1.0
Tykki,388,388,388.0,1,1,1.0
TylrLoki,1023,1639,1331.0,1,2,1.5
TypeSomeSenseToMe,1041,1041,1041.0,1,1,1.0
TypewriterLove,2250,2250,2250.0,1,1,1.0
Tyraemagna,1121,771,946.0,1,1,1.0
Tyrolxx,1420,1420,1420.0,1,1,1.0
Tyuo,49115,49115,49115.0,21,21,21.0
UNCLE_SAM_THE_MAN,4701,4701,4701.0,5,5,5.0
U_N_C_L_E_Agent_2,0,0,0.0,1,1,1.0
U_know_u_luv_me_99,257,704,480.5,1,1,1.0
Ubermunchkin,44824,81109,62966.5,12,30,21.0
Uilleand,1512,1799,1669.0,1,1,1.0
UisceOneLove,5842,5842,5842.0,1,1,1.0
Uldaren Bardaniel (DanaK1993),404,404,404.0,1,1,1.0
Ultra,100,77,415.57142857142856,1,1,1.0
Umbrae Storm (Goldengirl01),53949,53949,53949.0,15,15,15.0
Umei_no_Mai,0,5590,2363.3333333333335,1,1,1.0
UnFunny (Quippy),11290,11290,11290.0,3,3,3.0
UnaOrion,3202,883,2042.5,1,2,1.5
UnapologeticallyMeatwad,2736,3668,3202.0,1,1,1.0
UnboundReylo,177,50,142.33333333333334,1,1,1.0
UncannyZuck,912,993,952.5,1,1,1.0
Uncanny_Valley_Girl,15342,995,13156.0,1,8,4.333333333333333
UncommonVillian,1802,5337,8932.25,1,9,3.0
UncurdledBean,694,694,694.0,1,1,1.0
UndeadRobins,100,800,457.6190476190476,1,1,1.0
UnderCoverMarsupial,1143,1143,1143.0,1,1,1.0
Undercore,3074,4353,3713.5,1,2,1.5
UndercoverKamalaKhan,957,957,957.0,2,2,2.0
Underworld_Vampires,1276,698,987.0,1,1,1.0
UndiscoveredBum,1873,653,1009.6666666666666,1,1,1.0
UnfertilizedMayoPacket,1366,1366,1366.0,1,1,1.0
Unformal_Sorrelle,14814,14814,14814.0,2,2,2.0
UnholyCrowley,44,44,44.0,1,1,1.0
UnicornsInSpace,265,917,628.0,1,1,1.0
UniversalPuppy,3622,3622,3622.0,1,1,1.0
UnknownFilters,1370,534,5741.25,1,10,3.25
UnknownPaws,721,736,728.5,1,1,1.0
Unlimited Power (Nilenium),1215,1696,1469.3333333333333,1,1,1.0
Unpretty,578,578,578.0,1,1,1.0
Unquietlibrarian,7337,7337,7337.0,4,4,4.0
UnstableAnxiety,1934,859,6662.5,1,10,3.25
Untherius,10362,10362,10362.0,3,3,3.0
Unyacorn,2768,2768,2768.0,1,1,1.0
Upsetapplecart,636,636,636.0,1,1,1.0
Uranda,6,6,6.0,1,1,1.0
Urashimaa,1372,1372,1372.0,1,1,1.0
Urlocalbisexualmess,2004,6890,4447.0,3,4,3.5
Urmom1010,1844,891,1355.1666666666667,1,2,1.1666666666666667
Urnotmyrealmom,681,681,681.0,1,1,1.0
Ursibling,16,16,16.0,1,1,1.0
Ursusfanfictionus,1173,3627,2179.25,1,1,1.0
UserFromPluto,1377,1377,1377.0,1,1,1.0
Usernames_are_hard_lol,3805,3805,3805.0,7,7,7.0
Usiel21,281,470,375.5,1,1,1.0
UsqueAdFinem,1628,3066,2347.0,1,1,1.0
Usually_Reading,251,251,251.0,1,1,1.0
UtopiaPlanitia,0,200,530.2,1,4,1.6
Utter_Immolation,613,613,613.0,1,1,1.0
Uxie789rules,21141,21141,21141.0,7,7,7.0
VMorticia,792,792,792.0,1,1,1.0
VR_Trakowski,1249,3966,2087.8571428571427,1,3,1.2857142857142858
VTsuion,0,9293,3733.0,1,1,1.0
VVTRINITYVV,2388,2388,2388.0,2,2,2.0
V_a_l_y,19,19,19.0,1,1,1.0
Vaden28,3913,3913,3913.0,1,1,1.0
VaderCat,4059,65326,34692.5,1,19,10.0
VaderNuwandaPadme,1516,1516,1516.0,1,1,1.0
Vagrant_Blvrd,10705,988,5364.44,1,6,3.12
VaguelyK,1521,1904,1712.5,1,1,1.0
Vahlila_Lavar26,1072,1072,1072.0,1,1,1.0
Vaiihoda (Addleton),207,207,207.0,2,2,2.0
Vakariaan,2174,9234,5704.0,1,1,1.0
Val_Creative,100,89,406.57142857142856,1,1,1.0
Val_Teal,1150,8959,2354.8333333333335,1,6,1.8333333333333333
Valerie_Vancollie,2009,722,1344.25,1,1,1.0
Valerin,1084,1084,1084.0,1,1,1.0
Valhalla,1325,1325,1325.0,1,1,1.0
ValiantBarnes (Cimila),0,3085,1542.5,1,1,1.0
Valiowk,1654,5213,2799.25,1,1,1.0
ValkBlue,157541,157541,157541.0,9,9,9.0
Valmouth,17911,7208,5080.0,1,6,1.6666666666666667
ValmureEld (InkSiren),1412,1412,1412.0,1,1,1.0
ValorousLeader,250,711,3216.5,1,5,2.5
Vamillepudding,6418,6418,6418.0,1,1,1.0
VampireJedi,1926,961,1611.6666666666667,1,1,1.0
Vampiric_Charms,2756,2756,2756.0,1,1,1.0
Vanas,1216,1364,1293.0,1,3,1.6666666666666667
Vandenpalmet,24589,24589,24589.0,12,12,12.0
VanessaFox,399,399,399.0,1,1,1.0
Vanessa_Kryze,20530,20530,20530.0,17,17,17.0
Vanhalla,3091,3091,3091.0,1,1,1.0
Vanila_hhm,905,905,905.0,1,1,1.0
VanillaChip101,1030,935,2120.5416666666665,1,31,1.8958333333333333
VanillaMostly,359,359,359.0,1,1,1.0
Vanto,22844,3319,13081.5,1,9,5.0
Vaporviper,2264,2264,2264.0,1,1,1.0
Varghona,2912,3271,3091.5,1,2,1.5
Vatukka,1539,2984,2154.25,1,2,1.25
Vault_Emblem,1007,952,2087.8260869565215,1,5,1.4782608695652173
Vaznetti,100,7815,2356.5,1,1,1.0
Vedavan,1343,421,882.0,1,1,1.0
Vee (a_reader_and_a_writer),1174,1540,1357.0,1,1,1.0
Vee017,197,6635,2418.6666666666665,1,2,1.3333333333333333
Veei,1248,1248,1248.0,1,1,1.0
VeelaWings,0,0,0.0,1,1,1.0
Vela_Evil,7,7,7.0,1,1,1.0
Velazyraptor,242,242,242.0,1,1,1.0
Veldeia,15017,15017,15017.0,4,4,4.0
Velenthrall,980,980,980.0,1,1,1.0
Velika_Azure_Wing,480,480,480.0,1,1,1.0
Velocity_Owl87,1228,1228,1228.0,1,1,1.0
Velvedere,1207,1863,1427.0,1,1,1.0
VelvetBlackness,1309,1753,1516.3333333333333,1,1,1.0
Vendetta_Alexander_Lauren,10610,9531,10070.5,1,1,1.0
Vendreda,1143,733,1941.3333333333333,1,2,1.3333333333333333
VengeanceGOD,789,789,789.0,1,1,1.0
Ventress (Lew),1014,831,881.5,1,1,1.0
VenueWings,1740,5995,3867.5,1,1,1.0
VenusAndVibes,1062,1062,1062.0,1,1,1.0
VenusFelix,222,461,327.3333333333333,1,1,1.0
VenusianBouquet,852,852,852.0,1,1,1.0
Vephyrus,1232,4462,2847.0,1,2,1.5
Vera (Vera_DragonMuse),1072,1072,1072.0,1,1,1.0
VeraDragonJedi,1208,600,2440.0,1,1,1.0
Verisimilitude (Wolfy_Tales),1284,24275,12779.5,1,1,1.0
VeritasExhausted (professorhex),1008,2802,1905.0,1,1,1.0
VerityR,1133,184,658.5,1,1,1.0
Vermillions,11452,2267,4404.0,1,7,2.5
VeronicaSaeko,251,776,450.3333333333333,1,1,1.0
VerseNaberrie,0,50,64.4,1,4,2.2
Versheenah,604,604,604.0,1,1,1.0
VeryImportantDemon,11325,650,3166.0,1,2,1.2
Vesi,5928,5928,5928.0,6,6,6.0
Vespaer,1639,3486,2765.75,1,1,1.0
VesperNexus,10516,10516,10516.0,4,4,4.0
Vetus,382,382,382.0,1,1,1.0
Vex (lokisolo),300,624,462.0,1,1,1.0
Vexie,3445,3445,3445.0,1,1,1.0
Vexin_Talvas,286,286,286.0,1,1,1.0
ViaLethe,101,523,191.71428571428572,1,3,1.2857142857142858
Vianhorus,241,241,241.0,1,1,1.0
Viari,1233,910,7181.666666666667,1,17,3.6666666666666665
Vibratingbones (Nhadel),1421,6984,2980.8571428571427,1,1,1.0
Viceland1,659,659,659.0,1,1,1.0
ViciousRhythm,1169,3260,2361.6666666666665,1,2,1.1666666666666667
VickiLempWeavil,27599,27599,27599.0,27,27,27.0
Vicky Ocean (VickyOcean),431,5180,2805.5,1,3,2.0
Victhoriv,4075,4075,4075.0,1,1,1.0
Victory_Goddess,8219,8219,8219.0,2,2,2.0
Victoryindeath2,1826,7170,4425.333333333333,1,1,1.0
Viktoria_Owl,1107,986,1794.2222222222222,1,1,1.0
Vilakins,2445,3283,2864.0,1,1,1.0
Vilendra,1301,1301,1301.0,1,1,1.0
Vilian,2053,963,1040.8,1,1,1.0
Vilya_Mariposa,1388,783,1044.0,1,1,1.0
VintageVulpes,3481,3481,3481.0,1,1,1.0
Vintage_Beast,1112,694,5203.0,1,9,3.6666666666666665
VintagexTypewriter,17163,17163,17163.0,6,6,6.0
Vinthak,3533,3533,3533.0,3,3,3.0
ViolaCola,3102,3102,3102.0,1,1,1.0
ViolaJones,1014,1014,1014.0,1,1,1.0
Viola_Laterra,582,582,582.0,1,1,1.0
Viola_Telcontar,3427,3427,3427.0,1,1,1.0
VioletEyedHero,2583,9782,6182.5,1,2,1.5
VioletPaget,122,122,122.0,1,1,1.0
VioletPaws,1526,1526,1526.0,1,1,1.0
Violet_Chen,22966,22966,22966.0,9,9,9.0
Violet_Dawn_001,29484,8342,14161.666666666666,13,7,8.666666666666666
Violetsaber525,2069,2069,2069.0,1,1,1.0
ViolettaVillas8,8833,8833,8833.0,6,6,6.0
Violsva,100,100,100.0,1,1,1.0
Virdzsina,3340,3340,3340.0,1,1,1.0
VirensLittleBugPal,2172,2172,2172.0,1,1,1.0
Virere,164,195,179.5,1,1,1.0
VirgilVirgilVirgil,1255,1255,1255.0,1,1,1.0
VirginEmpire123,1291,3133,2161.3333333333335,1,1,1.0
Virodeil,1332,997,4741.388888888889,1,7,5.833333333333333
Virtie333,1788,1788,1788.0,1,1,1.0
VirtualRose,12149,12149,12149.0,8,8,8.0
VisiblyHidden,1174,1174,1174.0,1,1,1.0
Vita_S_West,2430,437,1433.5,1,1,1.0
Vita_sine_fantasy_mors_est,950,950,950.0,1,1,1.0
VitoSanders,1555,816,1403.0,1,1,1.0
Vittra,4041,4041,4041.0,1,1,1.0
Vivamus_Moriendum_Est,660,660,660.0,1,1,1.0
VividDayDreamer,1062,9263,4112.714285714285,1,9,2.2857142857142856
VividSunsets,1104,760,1269.3333333333333,1,1,1.0
Vla,2154,2154,2154.0,1,1,1.0
Vode_an_Thrawn,11945,975,7338.4,1,2,7.4
VodikaDragon15,3191,9808,5444.666666666667,2,6,3.3333333333333335
VoicesOfMyBrothers (nb_alex),807,809,808.0,1,1,1.0
Void (yourdeadprince),4310,4310,4310.0,1,1,1.0
VoidArcana,1076,1588,1332.0,1,1,1.0
VoidGlasses,1008,1008,1008.0,1,1,1.0
Voidchamalow,9024,9024,9024.0,4,4,4.0
Voidendron,1002,986,837.0,1,1,1.0
VoidofGrace,2665,2665,2665.0,4,4,4.0
Volcanish,272,272,272.0,1,1,1.0
VoodooDoll96,176,176,176.0,1,1,1.0
Voreadus,1695,1695,1695.0,1,1,1.0
Vortexsin,1687,1687,1687.0,2,2,2.0
Vox_CT_0930 (fynneas_k),588,588,588.0,2,2,2.0
Vox_Panica_48,2285,3344,2814.5,1,1,1.0
Voylitscope_speed,550,550,550.0,1,1,1.0
Vradika,9743,9743,9743.0,3,3,3.0
Vulpes_Fawkes,1359,1359,1359.0,1,1,1.0
Vulter,901,901,901.0,1,1,1.0
VvAdrianitaHolmesvV,4191,4191,4191.0,1,1,1.0
W0LF0NG,1694,1694,1694.0,1,1,1.0
WCTsummer,49214,49214,49214.0,21,21,21.0
WDMarka,13978,3124,8551.0,1,3,2.0
WTF Cross Time Team 2022 (CrossTime),4,4,4.0,1,1,1.0
WTF Crossovers and AU 2021 (WTF_Crossovers_and_AU_2021),6,6,6.0,1,1,1.0
WTF DinCobb 2023 (WTF_DinCobb_2023),0,0,0.0,1,1,1.0
WTF Galactic Empire 2023 (Team_Galactic_Empire),0,3773,1669.5,1,1,1.0
WTF Kotiki 2022 (WTF_Kotiki_2021),1917,1917,1917.0,3,3,3.0
WTF Kylo and Hux 2021 (Our_Own_Star_Wars),0,0,0.0,1,2,1.3333333333333333
WTF Kylux and Co 2022 (Our_Own_Star_Wars),0,318,63.6,1,1,1.0
WTF Kylux and Co 2023 (Our_Own_Star_Wars),20,21,20.733333333333334,1,1,1.0
WTF Lya ty krysa 2023 (lyatykrysa),49,832,440.5,1,1,1.0
WTF Mayor Grom 2022 (fandom_mayorgrom),4,4,4.0,1,1,1.0
WTF Moon Knight 2023 (Marvel_Fandom),1149,1149,1149.0,1,1,1.0
WTF SW Isard x Palpatine 2023 (fandom_SW_rare_pairings_2022),0,22,330.0,1,1,1.0
WTF Star Wars 2021 (Fandom_Star_Wars),0,0,0.0,1,1,1.0
WTF Star Wars 2023 (Fandom_Star_Wars),0,753,712.75,1,1,1.0
WTF Star Wars Sequels 2021 (Star_Wars_Sequels),0,6369,794.7142857142857,1,3,1.1904761904761905
WTF Twilight Renaissance 2022 (twilight_renaissance_2022),250,250,250.0,1,1,1.0
WTFStarWarsThrawn2018,6752,875,3813.5,1,1,1.0
WTF_Clone_Wars_2019,1576,247,911.5,1,1,1.0
WTF_Plagueis_and_Sidious_2020,1124,1124,1124.0,1,1,1.0
WTF_Plagueis_and_Sidious_2022,3417,3417,3417.0,1,1,1.0
WTF_Thrawn_Ascendancy_2020 (WTFStarWarsThrawn2018),1188,537,1110.1666666666667,1,1,1.0
WTF_Thrawn_and_Co_2019 (WTFStarWarsThrawn2018),5452,882,3167.0,1,1,1.0
WaSuYuGin,2156,2156,2156.0,1,1,1.0
WaffleBunny13,1557,1557,1557.0,1,1,1.0
WaffleChocobo,1099,535,817.0,1,1,1.0
Wafleman,11019,11019,11019.0,7,7,7.0
Waifu_ckYou,1218,1218,1218.0,1,1,1.0
WaitForTheSnitch,1039,966,1224.888888888889,1,1,1.0
WaitingForMy,3429,3429,3429.0,2,2,2.0
Wakala,20034,20034,20034.0,6,6,6.0
Waldo,0,0,0.0,1,1,1.0
WalkAwayTall,1731,1731,1731.0,1,1,1.0
Walker_August,1656,1656,1656.0,1,1,1.0
Walpger,1590,4605,8121.333333333333,1,7,3.0
Walter_K,517,517,517.0,1,1,1.0
Walutahanga,1571,987,2744.0,1,2,1.2
WanderingAlice,1863,2358,2110.5,1,1,1.0
WanderingRogue,357,357,357.0,1,1,1.0
WannaBeAuthor,2000,2000,2000.0,1,1,1.0
WannabeMarySue,1151,4743,2947.0,1,1,1.0
WantonWhale,200,250,212.5,1,1,1.0
War_Disnei,877,877,877.0,1,1,1.0
WargamingSuperNoob,1641,1641,1641.0,1,1,1.0
WarmheartedSlut,262,467,364.5,1,1,1.0
WarnerHedgehog,268,268,268.0,1,1,1.0
Warped_Nacelle,7369,7369,7369.0,1,1,1.0
WarrenJames,1857,687,1272.0,1,2,1.5
Warriorsqueen,347,972,659.5,1,1,1.0
Warriortheninja,1197,1197,1197.0,1,1,1.0
WasJustAReader,1803,414,1108.5,1,2,1.5
WastedAndReady,362,688,525.0,1,1,1.0
WatchTheAntagonist,3103,3103,3103.0,2,2,2.0
WaterFowl,206,206,206.0,1,1,1.0
WaterRose3,3899,3899,3899.0,1,1,1.0
Water_Slime (Fire_Slime),1812,1812,1812.0,1,1,1.0
Watercolor_Mudhorn,2872,4336,3604.0,1,2,1.5
WaterlilyRose,216,802,543.0,1,1,1.0
Wayfinder_Rinku,230,230,230.0,1,1,1.0
WaywardSon98,5863,5863,5863.0,4,4,4.0
Wayward_Wren,1085,936,1592.375,1,4,1.375
WeFellToTheDarkSideLongAgo (falconlord5),2223,9526,5874.5,1,6,3.5
WeSaveWhoWeCanSaveToday,233,233,233.0,1,1,1.0
WeWillRockYou,1179,1179,1179.0,2,2,2.0
Webtrinsic,1035,856,2105.5797101449275,1,2,1.0289855072463767
Weddersins,1000,984,2602.0,1,7,1.6666666666666667
WednesdaysDaughter,2021,4347,3184.0,1,1,1.0
WeeBeeBooks (BookofBeesSneeze),1346,1346,1346.0,1,1,1.0
Wei (wei_jiangling),780,780,780.0,1,1,1.0
Weikwriter,2334,824,1579.0,1,1,1.0
WeirdBlanche,949,949,949.0,1,1,1.0
WeirdShippings,259,259,259.0,1,1,1.0
WelcomeToTheBadlands (orphan_account),6170,6170,6170.0,4,4,4.0
Welzes,1740,1740,1740.0,1,1,1.0
Wendymypooh,1886,906,833.1,1,3,1.2
Wenli,55039,57237,56138.0,42,44,43.0
Wensdy,2709,2709,2709.0,3,3,3.0
WerewolvesAreReal,614,614,614.0,1,1,1.0
WesternWitch,26016,26016,26016.0,6,6,6.0
Wetty_Tamm,1999,1999,1999.0,1,1,1.0
Whaleoilbeefhooxed,1661,1661,1661.0,1,1,1.0
Whalien_stote,1059,2797,1928.0,1,1,1.0
What_Ansketil_Did_Next,719,8617,4668.0,1,1,1.0
Whatever21ism,1997,1997,1997.0,1,1,1.0
WhatisWithin,11240,5510,4627.142857142857,1,2,1.1428571428571428
Whatsup121,882,882,882.0,1,1,1.0
Whatthenshallwesay,1235,2098,1666.5,1,1,1.0
Whatupwippersnappers,1606,285,1375.0,1,1,1.0
Wheeljacks_rear_bumper,2065,2065,2065.0,1,1,1.0
Wheeze_Wizard,222,349,285.5,1,1,1.0
Whenhopediesyoung,1140,3448,2532.0,1,5,2.6666666666666665
WhereTheFunEnds,10,312,161.0,1,1,1.0
Whereeverwhenever,33,33,33.0,1,1,1.0
Wheresarizona,427,984,2050.0,1,1,1.0
WhereverMySITakesMe,1207,600,2142.0,1,2,1.25
WhimsicalRealist,2090,2090,2090.0,1,1,1.0
Whimsicalbubbles,1959,1959,1959.0,4,4,4.0
WhiskeyJack9105,2004,2004,2004.0,2,2,2.0
WhisperOfWarmth,10228,9983,6590.885714285714,1,7,1.8571428571428572
WhisperToMeSoftly,2117,2117,2117.0,1,1,1.0
WhisperingDarkness,2529,2529,2529.0,1,1,1.0
WhisperingStream,486,486,486.0,1,1,1.0
White0_creamy_0Sexy,318,880,626.3333333333334,1,2,1.3333333333333333
WhiteMizerable,1066,4644,2855.0,1,1,1.0
WhiteMoose,1412,1412,1412.0,1,1,1.0
WhitePhoenix81,3036,3036,3036.0,1,1,1.0
WhiteRoseRed,118,98,161.11111111111111,1,1,1.0
WhiteRose_Is_My_Life,702,702,702.0,1,1,1.0
WhiteWitchDark,2930,990,1463.6666666666667,1,2,1.3333333333333333
White_Rainbow,11728,985,2414.4,1,3,1.1333333333333333
White_Tape_01,1226,1226,1226.0,1,1,1.0
White_Winter,1958,1958,1958.0,2,2,2.0
White_Wolf,1454,1454,1454.0,1,1,1.0
Whitefox,18299,18299,18299.0,3,3,3.0
Who Shot AR (akerwis),2498,2498,2498.0,1,1,1.0
Who-Talks-First (Sarasaturday13),549,549,549.0,1,1,1.0
WhoBarkerDwarfer2,132,385,256.57894736842104,1,1,1.0
WhoCaresAboutANameAnyway,575,575,575.0,1,1,1.0
WhoWroteThis,16991,8415,12703.0,2,7,4.5
Whoisthatalex,1247,1247,1247.0,1,1,1.0
WhovianCat128,5366,5366,5366.0,4,4,4.0
Whovian_Princess,7808,976,4392.0,1,2,1.5
Whovians_united,380,380,380.0,1,1,1.0
WhumpTown,1684,3176,2461.3333333333335,1,3,1.6666666666666667
WhyAllowThis,242,242,242.0,1,1,1.0
WhyRuntotheTARDIS,244,244,244.0,1,1,1.0
Why_am_i_still_here,2358,2358,2358.0,1,1,1.0
WibWoby,1816,1816,1816.0,1,1,1.0
Wibzen,1483,9933,5609.25,1,7,4.625
Wiccy,1365,609,578.4,1,1,1.0
WickedScribbles,3765,3765,3765.0,1,1,1.0
WidowBites,2359,2359,2359.0,1,1,1.0
Wiggles91,1424,4197,2810.5,3,7,5.0
Wikluk,11619,9633,12348.5,1,9,2.8333333333333335
WildChildALR,1154,2410,1660.3333333333333,1,1,1.0
WildHoneyProse,1195,957,1852.4117647058824,1,8,1.4705882352941178
WildKitte,2379,2379,2379.0,1,1,1.0
WildTangerines,4018,4018,4018.0,1,1,1.0
Wild_Karrde,2411,2411,2411.0,5,5,5.0
WildandWhirling,300,300,300.0,1,1,1.0
WildcatPacer,1368,4759,3063.5,1,3,2.0
Wilde_world,440,732,586.0,1,1,1.0
Wildehack (tyleet),1067,5069,2256.0,1,1,1.0
WiliQueen,1336,481,1790.75,1,1,1.0
